city,pollutant,unit,year,value,n_stations
St. John's,CO,ppm,2010,0.2,2
St. John's,CO,ppm,2011,0.28,2
St. John's,CO,ppm,2012,0.2,2
St. John's,CO,ppm,2013,0.19,1
St. John's,CO,ppm,2014,0.23,2
St. John's,CO,ppm,2015,0.19,2
St. John's,CO,ppm,2016,0.15,2
St. John's,CO,ppm,2017,0.22,2
St. John's,CO,ppm,2018,0.17,2
St. John's,CO,ppm,2019,0.16,1
St. John's,CO,ppm,2020,0.16,2
St. John's,CO,ppm,2021,0.14,1
St. John's,CO,ppm,2022,0.15,2
St. John's,CO,ppm,2023,0.16,2
St. John's,CO,ppm,2024,0.16,1
Sudbury,CO,ppm,1974,0.19,1
Sudbury,CO,ppm,1975,0.75,1
Sudbury,CO,ppm,1976,0.96,1
Sudbury,CO,ppm,1977,0.8,1
Sudbury,CO,ppm,1978,0.35,1
Sudbury,CO,ppm,1979,0.17,1
Sudbury,CO,ppm,1980,0.1,1
Sudbury,CO,ppm,1981,0.08,1
Sudbury,CO,ppm,1982,0.1,1
Sudbury,CO,ppm,1983,0.09,1
Sudbury,CO,ppm,1984,0.09,1
Sudbury,CO,ppm,1985,0.11,1
Sudbury,CO,ppm,1986,0.08,1
Sudbury,CO,ppm,1987,0.08,1
Sudbury,CO,ppm,1989,0.37,1
Sudbury,CO,ppm,1990,0.46,1
Sudbury,CO,ppm,1991,0.34,1
Sudbury,CO,ppm,1992,0.09,1
Sudbury,CO,ppm,1993,0.07,1
Sudbury,CO,ppm,1994,0.08,1
Sudbury,CO,ppm,1995,0.04,1
Sudbury,CO,ppm,1996,0.05,1
Sudbury,CO,ppm,1997,0.03,1
Sudbury,CO,ppm,1998,0.04,1
Sudbury,CO,ppm,1999,0.03,1
Sudbury,CO,ppm,2000,0.17,1
Sudbury,CO,ppm,2001,0.36,1
Sudbury,CO,ppm,2003,0.32,1
Thunder Bay,CO,ppm,1987,0.26,1
Thunder Bay,CO,ppm,1988,0.36,1
Thunder Bay,CO,ppm,1989,0.38,1
Thunder Bay,CO,ppm,1990,0.38,1
Thunder Bay,CO,ppm,1991,0.44,1
Thunder Bay,CO,ppm,1992,0.17,1
Thunder Bay,CO,ppm,1993,0.27,1
Thunder Bay,CO,ppm,1994,0.26,1
Thunder Bay,CO,ppm,1995,0.13,1
Thunder Bay,CO,ppm,1996,0.19,1
Thunder Bay,CO,ppm,1997,0.26,1
Thunder Bay,CO,ppm,1998,0.13,1
Thunder Bay,CO,ppm,1999,0.51,1
Thunder Bay,CO,ppm,2000,0.81,1
Thunder Bay,CO,ppm,2001,0.68,1
Thunder Bay,CO,ppm,2003,0.5,1
Toronto,CO,ppm,1974,3.26,3
Toronto,CO,ppm,1975,2.06,3
Toronto,CO,ppm,1976,1.62,7
Toronto,CO,ppm,1977,2.04,6
Toronto,CO,ppm,1978,2.16,7
Toronto,CO,ppm,1979,2.46,8
Toronto,CO,ppm,1980,2.22,8
Toronto,CO,ppm,1981,1.93,7
Toronto,CO,ppm,1982,1.92,7
Toronto,CO,ppm,1983,1.79,7
Toronto,CO,ppm,1984,1.52,8
Toronto,CO,ppm,1985,1.56,7
Toronto,CO,ppm,1986,1.57,6
Toronto,CO,ppm,1987,1.51,6
Toronto,CO,ppm,1988,1.21,6
Toronto,CO,ppm,1989,1.17,6
Toronto,CO,ppm,1990,1.2,5
Toronto,CO,ppm,1991,1.12,6
Toronto,CO,ppm,1992,1.05,5
Toronto,CO,ppm,1993,1.08,5
Toronto,CO,ppm,1994,0.97,4
Toronto,CO,ppm,1995,0.83,4
Toronto,CO,ppm,1996,1.07,4
Toronto,CO,ppm,1997,0.93,3
Toronto,CO,ppm,1998,0.97,4
Toronto,CO,ppm,1999,0.83,2
Toronto,CO,ppm,2000,1.75,2
Toronto,CO,ppm,2001,0.92,3
Toronto,CO,ppm,2003,0.51,2
Toronto,CO,ppm,2004,0.4,2
Toronto,CO,ppm,2005,0.35,2
Toronto,CO,ppm,2006,0.34,2
Toronto,CO,ppm,2007,0.24,2
Toronto,CO,ppm,2008,0.16,2
Toronto,CO,ppm,2009,0.2,2
Toronto,CO,ppm,2010,0.24,2
Toronto,CO,ppm,2011,0.2,1
Toronto,CO,ppm,2012,0.26,1
Toronto,CO,ppm,2013,0.25,1
Toronto,CO,ppm,2014,0.26,1
Toronto,CO,ppm,2015,0.25,1
Toronto,CO,ppm,2016,0.29,2
Toronto,CO,ppm,2017,0.27,3
Toronto,CO,ppm,2018,0.26,3
Toronto,CO,ppm,2019,0.26,3
Toronto,CO,ppm,2020,0.23,3
Toronto,CO,ppm,2021,0.26,3
Toronto,CO,ppm,2022,0.25,3
Toronto,CO,ppm,2023,0.28,3
Toronto,CO,ppm,2024,0.26,3
Vancouver,CO,ppm,1974,3.0,3
Vancouver,CO,ppm,1975,2.78,1
Vancouver,CO,ppm,1976,1.79,3
Vancouver,CO,ppm,1977,1.61,3
Vancouver,CO,ppm,1978,1.69,3
Vancouver,CO,ppm,1979,1.96,3
Vancouver,CO,ppm,1980,1.24,1
Vancouver,CO,ppm,1981,2.06,2
Vancouver,CO,ppm,1982,1.68,3
Vancouver,CO,ppm,1983,1.52,3
Vancouver,CO,ppm,1984,1.49,3
Vancouver,CO,ppm,1985,1.9,2
Vancouver,CO,ppm,1986,1.78,2
Vancouver,CO,ppm,1987,1.61,3
Vancouver,CO,ppm,1988,1.48,3
Vancouver,CO,ppm,1989,1.48,3
Vancouver,CO,ppm,1990,1.25,3
Vancouver,CO,ppm,1991,1.25,2
Vancouver,CO,ppm,1992,1.27,2
Vancouver,CO,ppm,1993,1.19,2
Vancouver,CO,ppm,1994,0.99,2
Vancouver,CO,ppm,1995,1.04,2
Vancouver,CO,ppm,1996,0.92,2
Vancouver,CO,ppm,1997,0.89,2
Vancouver,CO,ppm,1998,0.66,4
Vancouver,CO,ppm,1999,0.63,4
Vancouver,CO,ppm,2000,0.66,4
Vancouver,CO,ppm,2001,0.59,4
Vancouver,CO,ppm,2003,0.5,5
Vancouver,CO,ppm,2004,0.5,4
Vancouver,CO,ppm,2005,0.45,5
Vancouver,CO,ppm,2006,0.4,5
Vancouver,CO,ppm,2007,0.31,5
Vancouver,CO,ppm,2008,0.28,5
Vancouver,CO,ppm,2009,0.26,5
Vancouver,CO,ppm,2010,0.24,4
Vancouver,CO,ppm,2011,0.21,16
Vancouver,CO,ppm,2012,0.21,17
Vancouver,CO,ppm,2013,0.21,17
Vancouver,CO,ppm,2014,0.23,4
Vancouver,CO,ppm,2015,0.24,4
Vancouver,CO,ppm,2016,0.26,5
Vancouver,CO,ppm,2017,0.26,5
Vancouver,CO,ppm,2018,0.23,3
Vancouver,CO,ppm,2019,0.24,5
Vancouver,CO,ppm,2020,0.24,3
Vancouver,CO,ppm,2021,0.23,3
Vancouver,CO,ppm,2022,0.21,11
Vancouver,CO,ppm,2023,0.2,10
Vancouver,CO,ppm,2024,0.2,11
Victoria,CO,ppm,1975,1.19,1
Victoria,CO,ppm,1976,1.77,1
Victoria,CO,ppm,1978,1.69,1
Victoria,CO,ppm,1979,1.64,1
Victoria,CO,ppm,1980,1.44,1
Victoria,CO,ppm,1981,1.76,1
Victoria,CO,ppm,1982,1.22,1
Victoria,CO,ppm,1984,0.91,1
Victoria,CO,ppm,1985,0.93,1
Victoria,CO,ppm,1986,0.62,1
Victoria,CO,ppm,1997,0.78,1
Victoria,CO,ppm,1999,0.46,1
Victoria,CO,ppm,2000,0.39,1
Victoria,CO,ppm,2001,0.36,1
Victoria,CO,ppm,2003,0.33,1
Victoria,CO,ppm,2004,0.58,1
Victoria,CO,ppm,2005,0.39,1
Victoria,CO,ppm,2006,0.6,1
Victoria,CO,ppm,2008,0.42,2
Victoria,CO,ppm,2013,0.27,1
Victoria,CO,ppm,2014,0.23,1
Victoria,CO,ppm,2015,0.27,1
Victoria,CO,ppm,2016,0.24,1
Victoria,CO,ppm,2017,0.24,1
Victoria,CO,ppm,2018,0.22,1
Victoria,CO,ppm,2019,0.19,1
Victoria,CO,ppm,2020,0.22,1
Victoria,CO,ppm,2021,0.17,1
Victoria,CO,ppm,2023,0.14,1
Victoria,CO,ppm,2024,0.16,1
Windsor,CO,ppm,1974,5.09,1
Windsor,CO,ppm,1975,4.75,1
Windsor,CO,ppm,1976,4.01,1
Windsor,CO,ppm,1977,2.24,1
Windsor,CO,ppm,1978,2.16,1
Windsor,CO,ppm,1979,2.0,1
Windsor,CO,ppm,1980,1.68,1
Windsor,CO,ppm,1981,1.06,1
Windsor,CO,ppm,1982,0.54,1
Windsor,CO,ppm,1983,0.83,1
Windsor,CO,ppm,1984,0.47,1
Windsor,CO,ppm,1985,0.45,1
Windsor,CO,ppm,1986,0.51,1
Windsor,CO,ppm,1987,0.71,1
Windsor,CO,ppm,1988,0.91,1
Windsor,CO,ppm,1989,1.01,1
Windsor,CO,ppm,1990,1.16,1
Windsor,CO,ppm,1991,1.0,1
Windsor,CO,ppm,1992,0.91,1
Windsor,CO,ppm,1993,0.84,1
Windsor,CO,ppm,1994,0.98,1
Windsor,CO,ppm,1995,0.85,1
Windsor,CO,ppm,1996,0.83,1
Windsor,CO,ppm,1997,0.56,1
Windsor,CO,ppm,1998,0.72,1
Windsor,CO,ppm,1999,0.6,1
Windsor,CO,ppm,2000,0.28,1
Windsor,CO,ppm,2001,0.26,1
Windsor,CO,ppm,2004,0.49,1
Windsor,CO,ppm,2005,0.2,1
Windsor,CO,ppm,2006,0.3,1
Windsor,CO,ppm,2007,0.24,1
Windsor,CO,ppm,2008,0.2,1
Windsor,CO,ppm,2009,0.21,1
Windsor,CO,ppm,2010,0.25,1
Windsor,CO,ppm,2011,0.26,1
Windsor,CO,ppm,2012,0.26,1
Windsor,CO,ppm,2013,0.26,1
Windsor,CO,ppm,2014,0.27,1
Windsor,CO,ppm,2015,0.26,1
Windsor,CO,ppm,2016,0.25,1
Windsor,CO,ppm,2017,0.24,1
Windsor,CO,ppm,2018,0.25,1
Windsor,CO,ppm,2019,0.24,1
Windsor,CO,ppm,2020,0.21,1
Windsor,CO,ppm,2021,0.24,1
Windsor,CO,ppm,2022,0.22,1
Windsor,CO,ppm,2023,0.25,1
Windsor,CO,ppm,2024,0.21,1
Winnipeg,CO,ppm,1974,1.38,2
Winnipeg,CO,ppm,1975,1.14,2
Winnipeg,CO,ppm,1976,1.05,3
Winnipeg,CO,ppm,1977,1.07,3
Winnipeg,CO,ppm,1978,0.96,3
Winnipeg,CO,ppm,1979,0.91,3
Winnipeg,CO,ppm,1980,0.76,2
Winnipeg,CO,ppm,1981,0.89,1
Winnipeg,CO,ppm,1982,0.56,2
Winnipeg,CO,ppm,1983,0.51,2
Winnipeg,CO,ppm,1984,0.46,1
Winnipeg,CO,ppm,1985,0.68,2
Winnipeg,CO,ppm,1986,0.65,2
Winnipeg,CO,ppm,1987,0.63,2
Winnipeg,CO,ppm,1988,0.61,2
Winnipeg,CO,ppm,1989,0.69,2
Winnipeg,CO,ppm,1990,0.63,2
Winnipeg,CO,ppm,1991,0.62,2
Winnipeg,CO,ppm,1992,0.63,2
Winnipeg,CO,ppm,1993,0.62,2
Winnipeg,CO,ppm,1994,0.58,2
Winnipeg,CO,ppm,1995,0.57,2
Winnipeg,CO,ppm,1996,0.5,2
Winnipeg,CO,ppm,1997,0.46,2
Winnipeg,CO,ppm,1998,0.49,2
Winnipeg,CO,ppm,1999,0.44,2
Winnipeg,CO,ppm,2000,0.51,2
Winnipeg,CO,ppm,2001,0.57,2
Winnipeg,CO,ppm,2003,0.41,2
Winnipeg,CO,ppm,2004,0.3,2
Winnipeg,CO,ppm,2005,0.25,2
Winnipeg,CO,ppm,2006,0.29,2
Winnipeg,CO,ppm,2007,0.38,2
Winnipeg,CO,ppm,2008,0.45,1
Winnipeg,CO,ppm,2009,0.41,2
Winnipeg,CO,ppm,2010,0.21,2
Winnipeg,CO,ppm,2011,0.23,2
Winnipeg,CO,ppm,2012,0.33,2
Winnipeg,CO,ppm,2013,0.2,2
Winnipeg,CO,ppm,2014,0.22,1
Winnipeg,CO,ppm,2015,0.2,2
Winnipeg,CO,ppm,2016,0.28,1
Winnipeg,CO,ppm,2018,0.03,1
Winnipeg,CO,ppm,2019,0.02,1
Winnipeg,CO,ppm,2020,0.01,1
Yellowknife,CO,ppm,2004,0.43,1
Yellowknife,CO,ppm,2005,0.1,1
Yellowknife,CO,ppm,2006,0.15,1
Yellowknife,CO,ppm,2007,0.39,1
Yellowknife,CO,ppm,2008,0.22,1
Yellowknife,CO,ppm,2009,0.32,1
Yellowknife,CO,ppm,2010,0.15,1
Yellowknife,CO,ppm,2011,0.18,1
Yellowknife,CO,ppm,2012,0.42,1
Yellowknife,CO,ppm,2013,0.39,1
Yellowknife,CO,ppm,2014,0.26,1
Yellowknife,CO,ppm,2015,0.34,1
Yellowknife,CO,ppm,2016,0.37,1
Yellowknife,CO,ppm,2017,0.19,1
Yellowknife,CO,ppm,2018,0.16,1
Yellowknife,CO,ppm,2019,0.17,1
Yellowknife,CO,ppm,2020,0.15,1
Yellowknife,CO,ppm,2021,0.19,1
Yellowknife,CO,ppm,2022,0.15,1
Yellowknife,CO,ppm,2023,0.63,1
Abbotsford,NO2,ppb,1992,18.27,1
Abbotsford,NO2,ppb,1993,16.44,1
Abbotsford,NO2,ppb,1994,17.6,1
Abbotsford,NO2,ppb,1995,17.32,1
Abbotsford,NO2,ppb,1996,16.77,1
Abbotsford,NO2,ppb,1997,17.53,1
Abbotsford,NO2,ppb,1999,13.81,1
Abbotsford,NO2,ppb,2000,15.05,1
Abbotsford,NO2,ppb,2001,15.39,1
Abbotsford,NO2,ppb,2003,13.86,1
Abbotsford,NO2,ppb,2004,11.12,2
Abbotsford,NO2,ppb,2005,10.35,2
Abbotsford,NO2,ppb,2006,9.65,2
Abbotsford,NO2,ppb,2007,9.35,2
Abbotsford,NO2,ppb,2008,9.15,2
Abbotsford,NO2,ppb,2009,9.35,2
Abbotsford,NO2,ppb,2010,9.1,1
Abbotsford,NO2,ppb,2011,8.7,1
Abbotsford,NO2,ppb,2012,9.2,1
Abbotsford,NO2,ppb,2013,8.15,2
Abbotsford,NO2,ppb,2014,7.4,2
Abbotsford,NO2,ppb,2015,8.65,2
Abbotsford,NO2,ppb,2016,7.2,2
Abbotsford,NO2,ppb,2017,8.4,2
Abbotsford,NO2,ppb,2018,8.2,2
Abbotsford,NO2,ppb,2019,7.85,2
Abbotsford,NO2,ppb,2020,7.0,2
Abbotsford,NO2,ppb,2021,6.8,2
Abbotsford,NO2,ppb,2022,7.55,2
Abbotsford,NO2,ppb,2023,7.4,2
Abbotsford,NO2,ppb,2024,6.5,2
Calgary,NO2,ppb,1976,23.85,2
Calgary,NO2,ppb,1977,33.94,2
Calgary,NO2,ppb,1978,35.84,2
Calgary,NO2,ppb,1979,22.58,1
Calgary,NO2,ppb,1980,29.55,2
Calgary,NO2,ppb,1981,27.71,2
Calgary,NO2,ppb,1982,32.08,2
Calgary,NO2,ppb,1983,27.37,2
Calgary,NO2,ppb,1984,25.73,2
Calgary,NO2,ppb,1985,26.73,2
Calgary,NO2,ppb,1986,27.31,2
Calgary,NO2,ppb,1987,27.13,2
Calgary,NO2,ppb,1988,27.27,2
Calgary,NO2,ppb,1989,27.6,2
Calgary,NO2,ppb,1990,25.89,2
Calgary,NO2,ppb,1991,27.11,3
Calgary,NO2,ppb,1992,24.56,3
Calgary,NO2,ppb,1993,24.83,3
Calgary,NO2,ppb,1994,24.21,3
Calgary,NO2,ppb,1995,24.13,3
Calgary,NO2,ppb,1996,24.71,3
Calgary,NO2,ppb,1997,25.64,3
Calgary,NO2,ppb,1998,25.89,3
Calgary,NO2,ppb,1999,23.1,3
Calgary,NO2,ppb,2000,23.42,3
Calgary,NO2,ppb,2001,22.33,3
Calgary,NO2,ppb,2003,23.54,3
Calgary,NO2,ppb,2004,20.67,3
Calgary,NO2,ppb,2005,20.07,3
Calgary,NO2,ppb,2006,19.7,3
Calgary,NO2,ppb,2007,19.03,3
Calgary,NO2,ppb,2008,17.2,2
Calgary,NO2,ppb,2009,18.83,3
Calgary,NO2,ppb,2010,17.57,3
Calgary,NO2,ppb,2011,13.7,2
Calgary,NO2,ppb,2012,12.1,2
Calgary,NO2,ppb,2013,13.65,2
Calgary,NO2,ppb,2014,15.0,2
Calgary,NO2,ppb,2015,12.0,2
Calgary,NO2,ppb,2016,12.17,3
Calgary,NO2,ppb,2017,12.6,3
Calgary,NO2,ppb,2018,15.8,2
Calgary,NO2,ppb,2019,12.9,3
Calgary,NO2,ppb,2020,12.17,3
Calgary,NO2,ppb,2021,11.8,3
Calgary,NO2,ppb,2022,11.57,3
Calgary,NO2,ppb,2023,13.8,3
Calgary,NO2,ppb,2024,12.33,3
Charlottetown,NO2,ppb,2014,2.0,1
Charlottetown,NO2,ppb,2015,1.9,1
Charlottetown,NO2,ppb,2016,1.9,1
Charlottetown,NO2,ppb,2017,1.8,1
Charlottetown,NO2,ppb,2018,1.8,1
Charlottetown,NO2,ppb,2019,2.3,1
Charlottetown,NO2,ppb,2020,1.6,1
Charlottetown,NO2,ppb,2021,1.7,1
Charlottetown,NO2,ppb,2022,1.5,1
Charlottetown,NO2,ppb,2023,1.5,1
Charlottetown,NO2,ppb,2024,1.0,1
Edmonton,NO2,ppb,1975,39.29,2
Edmonton,NO2,ppb,1976,38.06,2
Edmonton,NO2,ppb,1977,28.95,2
Edmonton,NO2,ppb,1978,35.08,2
Edmonton,NO2,ppb,1979,35.98,2
Edmonton,NO2,ppb,1980,30.14,2
Edmonton,NO2,ppb,1981,36.14,2
Edmonton,NO2,ppb,1982,32.25,2
Edmonton,NO2,ppb,1983,25.82,2
Edmonton,NO2,ppb,1984,24.93,2
Edmonton,NO2,ppb,1985,24.22,2
Edmonton,NO2,ppb,1986,25.03,2
Edmonton,NO2,ppb,1987,25.38,2
Edmonton,NO2,ppb,1988,24.37,2
Edmonton,NO2,ppb,1989,24.05,2
Edmonton,NO2,ppb,1990,25.76,2
Edmonton,NO2,ppb,1991,25.33,3
Edmonton,NO2,ppb,1992,22.54,3
Edmonton,NO2,ppb,1993,21.34,3
Edmonton,NO2,ppb,1994,22.4,3
Edmonton,NO2,ppb,1995,20.6,3
Edmonton,NO2,ppb,1996,22.18,3
Edmonton,NO2,ppb,1997,22.95,3
Edmonton,NO2,ppb,1998,23.13,3
Edmonton,NO2,ppb,1999,20.91,3
Edmonton,NO2,ppb,2000,21.7,3
Edmonton,NO2,ppb,2001,21.96,3
Edmonton,NO2,ppb,2003,22.24,3
Edmonton,NO2,ppb,2004,18.88,3
Edmonton,NO2,ppb,2005,18.43,3
Edmonton,NO2,ppb,2006,16.7,3
Edmonton,NO2,ppb,2007,15.97,3
Edmonton,NO2,ppb,2008,15.97,3
Edmonton,NO2,ppb,2009,16.07,3
Edmonton,NO2,ppb,2010,15.07,3
Edmonton,NO2,ppb,2011,14.07,3
Edmonton,NO2,ppb,2012,13.97,3
Edmonton,NO2,ppb,2013,14.67,3
Edmonton,NO2,ppb,2014,13.07,3
Edmonton,NO2,ppb,2015,13.2,4
Edmonton,NO2,ppb,2016,12.05,4
Edmonton,NO2,ppb,2017,13.45,4
Edmonton,NO2,ppb,2018,13.38,4
Edmonton,NO2,ppb,2019,12.45,4
Edmonton,NO2,ppb,2020,12.02,5
Edmonton,NO2,ppb,2021,11.57,4
Edmonton,NO2,ppb,2022,11.93,4
Edmonton,NO2,ppb,2023,12.63,4
Edmonton,NO2,ppb,2024,11.5,4
Fredericton,NO2,ppb,2000,8.76,1
Fredericton,NO2,ppb,2003,4.77,1
Fredericton,NO2,ppb,2004,4.13,1
Fredericton,NO2,ppb,2005,3.7,1
Fredericton,NO2,ppb,2006,3.1,1
Fredericton,NO2,ppb,2007,3.6,1
Fredericton,NO2,ppb,2008,3.3,1
Fredericton,NO2,ppb,2010,2.8,1
Fredericton,NO2,ppb,2011,3.4,1
Fredericton,NO2,ppb,2012,2.4,1
Fredericton,NO2,ppb,2013,3.4,1
Fredericton,NO2,ppb,2014,3.2,1
Fredericton,NO2,ppb,2015,3.2,1
Fredericton,NO2,ppb,2016,2.4,1
Fredericton,NO2,ppb,2018,1.8,1
Fredericton,NO2,ppb,2019,2.5,1
Fredericton,NO2,ppb,2020,2.7,1
Fredericton,NO2,ppb,2021,2.2,1
Fredericton,NO2,ppb,2022,2.5,1
Fredericton,NO2,ppb,2023,2.3,1
Fredericton,NO2,ppb,2024,2.0,1
Halifax,NO2,ppb,1974,7.43,1
Halifax,NO2,ppb,1975,15.42,1
Halifax,NO2,ppb,1976,7.31,2
Halifax,NO2,ppb,1978,19.07,2
Halifax,NO2,ppb,1979,18.38,2
Halifax,NO2,ppb,1980,21.09,2
Halifax,NO2,ppb,1981,21.34,2
Halifax,NO2,ppb,1982,9.19,2
Halifax,NO2,ppb,1984,3.75,1
Halifax,NO2,ppb,1985,6.76,1
Halifax,NO2,ppb,1986,4.85,1
Halifax,NO2,ppb,1987,12.61,2
Halifax,NO2,ppb,1988,5.92,1
Halifax,NO2,ppb,1989,11.84,2
Halifax,NO2,ppb,1991,22.22,1
Halifax,NO2,ppb,1992,13.97,2
Halifax,NO2,ppb,1993,14.19,2
Halifax,NO2,ppb,1994,13.63,2
Halifax,NO2,ppb,1995,19.2,1
Halifax,NO2,ppb,1996,18.28,1
Halifax,NO2,ppb,1998,20.57,1
Halifax,NO2,ppb,2000,17.24,1
Halifax,NO2,ppb,2001,16.83,1
Halifax,NO2,ppb,2006,15.7,1
Halifax,NO2,ppb,2007,14.2,1
Halifax,NO2,ppb,2008,8.7,1
Halifax,NO2,ppb,2010,12.5,1
Halifax,NO2,ppb,2011,6.95,2
Halifax,NO2,ppb,2012,6.45,2
Halifax,NO2,ppb,2013,6.0,2
Halifax,NO2,ppb,2014,1.7,1
Halifax,NO2,ppb,2015,5.8,2
Halifax,NO2,ppb,2016,5.05,2
Halifax,NO2,ppb,2017,4.0,2
Halifax,NO2,ppb,2018,3.35,2
Halifax,NO2,ppb,2019,4.4,2
Halifax,NO2,ppb,2020,3.95,2
Halifax,NO2,ppb,2021,3.0,2
Halifax,NO2,ppb,2022,3.0,2
Halifax,NO2,ppb,2023,3.1,2
Halifax,NO2,ppb,2024,3.0,2
Hamilton,NO2,ppb,1975,32.4,2
Hamilton,NO2,ppb,1976,39.03,2
Hamilton,NO2,ppb,1977,51.02,2
Hamilton,NO2,ppb,1978,43.01,2
Hamilton,NO2,ppb,1979,31.27,2
Hamilton,NO2,ppb,1980,27.43,2
Hamilton,NO2,ppb,1981,27.81,2
Hamilton,NO2,ppb,1982,27.6,2
Hamilton,NO2,ppb,1983,27.4,2
Hamilton,NO2,ppb,1984,28.25,2
Hamilton,NO2,ppb,1985,23.71,2
Hamilton,NO2,ppb,1986,22.71,3
Hamilton,NO2,ppb,1987,21.97,3
Hamilton,NO2,ppb,1988,23.22,3
Hamilton,NO2,ppb,1989,23.88,3
Hamilton,NO2,ppb,1990,19.19,4
Hamilton,NO2,ppb,1991,21.34,3
Hamilton,NO2,ppb,1992,18.42,4
Hamilton,NO2,ppb,1993,20.52,4
Hamilton,NO2,ppb,1994,20.91,4
Hamilton,NO2,ppb,1995,19.23,4
Hamilton,NO2,ppb,1996,19.99,4
Hamilton,NO2,ppb,1997,18.22,4
Hamilton,NO2,ppb,1998,20.99,3
Hamilton,NO2,ppb,1999,19.39,3
Hamilton,NO2,ppb,2000,21.83,3
Hamilton,NO2,ppb,2001,22.54,1
Hamilton,NO2,ppb,2003,17.95,2
Hamilton,NO2,ppb,2004,16.81,1
Hamilton,NO2,ppb,2005,19.3,1
Hamilton,NO2,ppb,2006,17.0,1
Hamilton,NO2,ppb,2007,14.45,2
Hamilton,NO2,ppb,2008,12.6,2
Hamilton,NO2,ppb,2009,11.75,2
Hamilton,NO2,ppb,2010,10.8,2
Hamilton,NO2,ppb,2011,12.17,3
Hamilton,NO2,ppb,2012,10.87,3
Hamilton,NO2,ppb,2013,11.37,3
Hamilton,NO2,ppb,2014,11.47,3
Hamilton,NO2,ppb,2015,11.13,3
Hamilton,NO2,ppb,2016,10.53,3
Hamilton,NO2,ppb,2017,10.03,3
Hamilton,NO2,ppb,2018,10.13,3
Hamilton,NO2,ppb,2019,10.87,3
Hamilton,NO2,ppb,2020,8.77,3
Hamilton,NO2,ppb,2021,8.83,3
Hamilton,NO2,ppb,2022,8.83,3
Hamilton,NO2,ppb,2023,7.83,3
Hamilton,NO2,ppb,2024,8.33,3
Kelowna,NO2,ppb,1998,11.07,1
Kelowna,NO2,ppb,1999,9.84,1
Kelowna,NO2,ppb,2003,9.05,1
Kelowna,NO2,ppb,2004,8.96,1
Kelowna,NO2,ppb,2005,9.3,1
Kelowna,NO2,ppb,2006,9.8,1
Kelowna,NO2,ppb,2007,8.9,1
Kelowna,NO2,ppb,2008,9.2,1
Kelowna,NO2,ppb,2010,8.2,1
Kelowna,NO2,ppb,2011,7.4,1
Kelowna,NO2,ppb,2012,7.6,1
Kelowna,NO2,ppb,2013,5.9,1
Kelowna,NO2,ppb,2014,6.7,1
Kelowna,NO2,ppb,2015,7.1,1
Kelowna,NO2,ppb,2016,6.8,1
Kelowna,NO2,ppb,2017,7.6,1
Kelowna,NO2,ppb,2018,7.2,1
Kelowna,NO2,ppb,2020,5.8,1
Kelowna,NO2,ppb,2021,5.8,1
Kelowna,NO2,ppb,2022,5.4,1
Kelowna,NO2,ppb,2023,5.5,1
Kelowna,NO2,ppb,2024,5.0,1
Kitchener–Waterloo,NO2,ppb,1978,31.67,1
Kitchener–Waterloo,NO2,ppb,1979,29.76,1
Kitchener–Waterloo,NO2,ppb,1980,25.92,1
Kitchener–Waterloo,NO2,ppb,1981,26.63,1
Kitchener–Waterloo,NO2,ppb,1982,27.77,1
Kitchener–Waterloo,NO2,ppb,1983,23.87,1
Kitchener–Waterloo,NO2,ppb,1984,27.41,1
Kitchener–Waterloo,NO2,ppb,1985,29.41,1
Kitchener–Waterloo,NO2,ppb,1986,31.44,1
Kitchener–Waterloo,NO2,ppb,1987,26.1,1
Kitchener–Waterloo,NO2,ppb,1988,26.76,1
Kitchener–Waterloo,NO2,ppb,1989,25.0,1
Kitchener–Waterloo,NO2,ppb,1991,13.69,1
Kitchener–Waterloo,NO2,ppb,1992,15.52,1
Kitchener–Waterloo,NO2,ppb,1993,13.9,1
Kitchener–Waterloo,NO2,ppb,1994,13.76,1
Kitchener–Waterloo,NO2,ppb,1995,11.1,1
Kitchener–Waterloo,NO2,ppb,1996,12.98,1
Kitchener–Waterloo,NO2,ppb,1997,14.01,1
Kitchener–Waterloo,NO2,ppb,1998,16.32,1
Kitchener–Waterloo,NO2,ppb,1999,14.05,1
Kitchener–Waterloo,NO2,ppb,2000,14.75,1
Kitchener–Waterloo,NO2,ppb,2001,14.1,1
Kitchener–Waterloo,NO2,ppb,2004,13.22,1
Kitchener–Waterloo,NO2,ppb,2005,12.9,1
Kitchener–Waterloo,NO2,ppb,2006,10.8,1
Kitchener–Waterloo,NO2,ppb,2007,9.7,1
Kitchener–Waterloo,NO2,ppb,2008,9.0,1
Kitchener–Waterloo,NO2,ppb,2009,8.6,1
Kitchener–Waterloo,NO2,ppb,2010,7.7,1
Kitchener–Waterloo,NO2,ppb,2011,7.7,1
Kitchener–Waterloo,NO2,ppb,2012,7.1,1
Kitchener–Waterloo,NO2,ppb,2013,6.7,1
Kitchener–Waterloo,NO2,ppb,2014,7.0,1
Kitchener–Waterloo,NO2,ppb,2015,6.8,1
Kitchener–Waterloo,NO2,ppb,2016,6.2,1
Kitchener–Waterloo,NO2,ppb,2017,5.8,1
Kitchener–Waterloo,NO2,ppb,2018,5.8,1
Kitchener–Waterloo,NO2,ppb,2019,6.2,1
